databaseID,nameSubjectText,nameSubjectURI
4145752,"Marion, Francis, 1732-1795",
4145757,"Kósciuszko, Tadeusz, 1746-1817",
4145762,"Sumter, Thomas, 1734-1832",
4145769,"Lee, Henry, 1756-1818",
4145783,"Hampton, Wade, 1752-1835",
4145789,"Greene, Nathanael, 1742-1786","http://id.loc.gov/authorities/names/n79119124"
4145803,"Laurens, John, 1754-1782",
4145819,"Putnam, Israel, 1718-1790",
4145827,"Putnam, Israel, 1718-1790",
4145831,"Endecott, John, 1588?-1665",
4145836,"Putnam, Israel, 1718-1790","http://id.loc.gov/authorities/names/n80097864"
4145842,"Putnam, Israel, 1718-1790",
4145847,"Putnam, Israel, 1718-1790",
4146052,"Wayne, Anthony, 1745-1796","http://id.loc.gov/authorities/names/n50023756"
4146057,"Wayne, Anthony, 1745-1796",
4146064,"Washington, George, 1732-1799",
4146070,"Marshall, John, 1755-1835",
4146074,"Grey, Charles Grey, Earl of, 1729-1807",
4146087,"Washington, George, 1732-1799",
4146092,"Sullivan, John, 1740-1795",
4146098,"Wayne, Anthony, 1745-1796",
4146103,"Washington, George, 1732-1799",
4146121,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4146131,"Johnson, Henry, Sir, 1748-1835",
4146136,"Lee, Charles, 1731-1782",
4146140,"Irvine, William, 1741-1804",
4146161,"Reed, Joseph, 1741-1785",
4146167,"Arnold, Benedict, 1741-1801",
4146174,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4146180,"Stewart, Walter, 1756-1796",
4146190,"Vioménil, Antoine Charles du Houx, baron de, 1728-1792",
4146208,"St. Clair, Arthur, 1734-1818",
4146213,"Knox, Henry, 1750-1806",
4146219,"Wayne, Anthony, 1745-1796",
4146229,"Wayne, Anthony, 1745-1796","http://id.loc.gov/authorities/names/n50023756"
4146237,"Wayne, Anthony, 1745-1796","http://id.loc.gov/authorities/names/n50023756"
4146369,"Schuyler, Philip John, 1733-1804","http://id.loc.gov/authorities/names/n50004144"
4146386,"Montgomery, Richard, 1738-1775",
4146392,"Hancock, John, 1737-1793",
4146396,"Schuyler, Philip John, 1733-1804",
4146402,"Gates, Horatio, 1728-1806",
4146414,"St. Clair, Arthur, 1734-1818",
4146441,"Gansevoort, Peter, 1749-1812",
4146451,"Hamilton, Alexander, 1757-1804",
4146456,"Burr, Aaron, 1756-1836",
4146465,"Sullivan, John, 1740-1795",
4146470,"Wentworth, Benning, 1696-1770",
4146477,"George III, King of Great Britain, 1738-1820",
4146487,"Langdon, John, 1747-1793",
4146491,"Montgomery, Richard, 1738-1775",
4146495,"Arnold, Benedict, 1741-1801",
4146507,"Stark, John, 1728-1822",
4146512,"Greene, Nathanael, 1742-1786",
4146517,"Putnam, Israel, 1718-1790",
4146523,"Prescott, Robert, 1725-1816",
4146529,"Laurance, John, 1750-1810",
4146534,"Sullivan, John, 1740-1795",
4146552,"Galloway, Joseph, 1731-1803",
4146558,"Wayne, Anthony, 1745-1796",
4146565,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4146570,"Washington, George, 1732-1799",
4146575,"Howe, Richard Howe, Earl, 1726-1799",
4146580,"Louis XVI, King of France, 1754-1793",
4146586,"Glover, John, 1732-1797",
4146601,"Sullivan, John, 1740-1795",
4146605,"Brant, Joseph, 1742-1807",
4146632,"Mercer, Hugh, ca. 1725-1777",
4146637,"Fraser, Simon, 1734-1810",
4146642,"Charles Edward, Prince, grandson of James II, King of England, 1720-1788",
4146647,"Washington, George, 1732-1799",
4146664,"Washington, George, 1732-1799",
4146673,"Carroll, John, 1735-1815",
4146677,"Adams, John, 1735-1826",
4146685,"Henry, Patrick, 1736-1799",
4146692,"Gates, Horatio, 1728-1806",
4146697,"Lee, Charles, 1731-1782",
4146704,"Putnam, Israel, 1718-1790",
4146713,"Howe, William Howe, Viscount, 1729-1814",
4146719,"Lee, Charles, 1731-1782",
4146724,"Reed, Joseph, 1741-1785",
4146732,"Morris, Robert, 1734-1806",
4146744,"St. Clair, Arthur, 1734-1818",
4146762,"Erskine, William, Sir, 1728-1795",
4146772,"Knox, Henry, 1750-1806",
4146782,"Knox, Henry, 1750-1806",
4146786,"Knox, Henry, 1750-1806",
4146791,"André, John, 1751-1780",
4146799,"Knox, Henry, 1750-1806","http://id.loc.gov/authorities/names/n50042395"
4146802,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4146809,"Thacher, James, 1754-1844",
4146813,"Washington, George, 1732-1799",
4146818,"Knox, Henry, 1750-1806",
4146823,"Washington, George, 1732-1799",
4146831,"Adams, John, 1735-1826",
4146836,"Hamilton, Alexander, 1757-1804",
4146848,"Arnold, Benedict, 1741-1801",
4146854,"Arnold, Benedict, 1741-1801",
4146860,"Arnold, Benedict, 1741-1801",
4146866,"Arnold, Benedict, 1741-1801","http://id.loc.gov/authorities/names/n79055972"
4146872,"Washington, George, 1732-1799",
4146891,"Arnold, Benedict, 1741-1801",
4146902,"Meigs, Return Jonathan, 1740-1823",
4146922,"Dorchester, Guy Carleton, Baron, 1724-1808",
4146933,"Morgan, Daniel, 1736-1802",
4146943,"Wolfe, James, 1727-1759",
4146948,"Cumberland, William Augustus, Duke of, 1721-1765",
4146960,"Dorchester, Guy Carleton, Baron, 1724-1808",
4146963,"Sullivan, John, 1740-1795",
4146976,"Burgoyne, John, 1722-1792",
4146986,"Sparks, Jared, 1789-1866",
4146991,"Jones, John Paul, 1747-1792",
4146997,"Decatur, Stephen, 1779-1820",
4147000,"Exmouth, Edward Pellew, Viscount, 1757-1833",
4147007,"Wooster, David, 1711-1777",
4147012,"Gates, Horatio, 1728-1806",
4147017,"Arnold, Benedict, 1741-1801",
4147023,"Washington, George, 1732-1799",
4147028,"Arnold, Benedict, 1741-1801",
4147032,"Arnold, Benedict, 1741-1801","http://id.loc.gov/authorities/names/n79055972"
4147037,"Reed, Joseph, 1741-1785",
4147043,"Clinton, George, 1739-1812",
4147053,"Shippen, Edward, 1729-1806",
4147059,"André, John, 1751-1780",
4147066,"Odell, Jonathan, 1737-1818",
4147072,"Galloway, Joseph, 1731-1803",
4147081,"Clinton, Henry, Sir, 1738?-1795",
4147087,"Robinson, Beverly, 1722-1792",
4147098,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4147103,"Porson, Richard, 1759-1808",
4147104,"André, John, 1751-1780",
4147114,"André, John, 1751-1780",
4147129,"André, John, 1751-1780",
4147135,"André, John, 1751-1780",
4147141,"Andre, John, 1751-1780",
4147153,"Washington, George, 1732-1799",
4147164,"Smallwood, William, 1732-1792",
4147180,"Boscawen, Edward, 1711-1761",
4147193,"Wayne, Anthony, 1745-1796",
4147200,"Burgoyne, John, 1722-1792",
4147206,"Morgan, Daniel, 1736-1802",
4147210,"Riedesel, Friedrich Adolf, Freiherr von, 1738-1800",
4147234,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4147239,"Hamilton, Alexander, 1757-1804",
4147246,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4147256,"Irvine, William, 1741-1804",
4147267,"Wayne, Anthony, 1745-1796",
4147274,"Brown University",
4147292,"Smith, Samuel, 1731-1777",
4147296,"Washington, George, 1732-1799",
4147300,"Williams, Otho Holland, 1747-1794",
4147315,"McDougall, Alexander, 1732-1786",
4147318,"Kósciuszko, Tadeusz, 1746-1817",
4147329,"Reed, Joseph, 1741-1785",
4147334,"Frederick II, King of Prussia, 1712-1786",
4147338,"Glover, John, 1732-1797",
4147342,"Washington, George, 1732-1799",
4147351,"McIntosh, Lachlan, 1725-1806",
4147357,"Oglethorpe, James Edward, 1696-1785",
4147365,"Laurens, Henry, 1724-1792",
4147376,"Pepperrell, William, Sir, 1696-1759",
4147384,"Gist, Mordecai, 1742-1792",
4147388,"Hastings, Francis Rawdon-Hastings, Marquess of, 1754-1826",
4147393,"Smallwood, William, 1732-1792",
4147398,"Wooster, David, 1711-1777",
4147406,"Montgomery, Richard, 1738-1775","http://id.loc.gov/authorities/names/n79139710"
4147416,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4147418,"Scammell, Alexander, 1747-1781","http://id.loc.gov/authorities/names/n85185629"
4147423,"Poor, Enoch, 1736-1780",
4147429,"Schuyler, Philip John, 1733-1804",
4147466,"Stark, John, 1728-1822",
4147472,"Grant, Anne MacVicar, 1755-1838",
4147474,"George III, King of Great Britain, 1738-1820",
4147497,"Stark, John, 1728-1822",
4147502,"Stark, John, 1728-1822",
4147509,"Rogers, Robert, 1727-1800",
4147514,"Howe, William Howe, Viscount, 1729-1814",
4147517,"Putnam, Israel, 1718-1790",
4147523,"Wolfe, James, 1727-1759","http://id.loc.gov/authorities/names/n50013761"
4147526,"Amherst, Jeffery Amherst, Baron, 1717-1797",
4147536,"McCrea, Jane, 1753-1777","http://id.loc.gov/authorities/names/n88126872"
4147542,"Stark, John, 1728-1822",
4147565,"Schuyler, Philip John, 1733-1804",
4147573,"Langdon, John, 1747-1793",
4147582,"Lincoln, Benjamin, 1733-1810",
4147585,"Gates, Horatio, 1728-1806",
4147590,"André, John, 1751-1780",
4147594,"Andre, John, 1751-1780",
4147600,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4147604,"Stark, John, 1728-1822","http://id.loc.gov/authorities/names/n79139709"
4147612,"Moultrie, William, 1730-1805",
4147710,"Reed, Joseph, 1741-1785",
4147714,"Reed, Esther, 1747-1780",
4147727,"Gage, Thomas, 1721-1787",
4147732,"Dartmouth, William, Earl of",
4147735,"Henry, Patrick, 1736-1799",
4147735,"Pendleton, Edmund, 1721-1803",
4147735,"Washington, George, 1732-1799",
4147742,"Gates, Horatio, 1728-1806",
4147744,"Washington, George, 1732-1799",
4147750,"Howe, Richard Howe, Earl, 1726-1799",
4147764,"Reed, Joseph, 1741-1785",
4147777,"Washington, George, 1732-1799",
4147789,"Reed, Joseph, 1741-1785",
4147792,"Putnam, Israel, 1718-1790",
4147797,"Reed, Joseph, 1741-1785",
4147802,"Lee, Charles, 1731-1782",
4147808,"Reed, Joseph, 1741-1785",
4147811,"Musgrave, Thomas Moore, 1775-1854",
4147816,"Chew, Benjamin, 1722-1810",
4147827,"Greene, Nathanael, 1742-1786",
4147835,"George III, King of Great Britain, 1738-1820",
4147857,"Braddock, Edward, 1695?-1755",
4147863,"Morgan, Daniel, 1736-1802",
4147868,"Washington, George, 1732-1799",
4147871,"Arnold, Benedict, 1741-1801",
4147877,"Gates, Horatio, 1728-1806",
4147899,"Pickens, Andrew, 1739-1817",
4147911,"Howard, John Eager, 1752-1827",
4147914,"Tarleton, Lieutenant-General (Banastre), 1754-1833",
4147919,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4147925,"Williams, Otho Holland, 1747-1794",
4147933,"Nelson, Thomas, 1738-1789",
4147942,"Morgan, Daniel, 1736-1802","http://id.loc.gov/authorities/names/n86025908"
4147947,"St. Clair, Arthur, 1734-1818",
4147954,"Lee, Charles, 1731-1782",
4147970,"Amherst, Jeffery Amherst, Baron, 1717-1797",
4147979,"Wolfe, James, 1727-1759",
4147998,"George III, King of Great Britain, 1738-1820",
4148002,"Stanislaw II August, King of Poland, 1732-1798",
4148010,"Burke, Edmund, 1729-1797",
4148015,"Hume, David, 1711-1776",
4148021,"Washington, George, 1732-1799",
4148028,"Dunmore, John Murray, Earl of, 1732-1809",
4148064,"Lee, Charles, 1731-1782","http://id.loc.gov/authorities/names/n80097845"
4148067,"Lee, Charles, 1731-1782","http://id.loc.gov/authorities/names/n80097845"
4148071,"Howe, William Howe, Viscount, 1729-1814",
4148075,"Wayne, Anthony, 1745-1796",
4148082,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148090,"Washington, George, 1732-1799",
4148104,"Drayton, William Henry, 1742-1779",
4148108,"Lee, Charles, 1731-1782","http://id.loc.gov/authorities/names/n80097845"
4148114,"Lee, Charles, 1731-1782",
4148117,"Washington, George, 1732-1799",
4148129,"Mifflin, Thomas, 1744-1800",
4148132,"Mifflin, Thomas, 1744-1800",
4148138,"Hancock, John, 1737-1793",
4148143,"Pickering, Timothy, 1745-1829",
4148146,"Peters, Richard, 1743-1828",
4148157,"Rush, Benjamin, 1746-1813",
4148183,"Washington, George, 1732-1799",
4148189,"Lincoln, Benjamin, 1733-1810",
4148193,"Lincoln, Benjamin, 1733-1810",
4148205,"Howe, Richard Howe, Earl, 1726-1799",
4148215,"Moultrie, William, 1730-1805",
4148221,"Estaing, Charles Henri, comte d', 1729-1794",
4148226,"Cambray, Chevalier de",
4148229,"Clinton, Henry, Sir, 1738?-1795",
4148277,"Montgomery, Richard, 1738-1775","http://id.loc.gov/authorities/names/n79139710"
4148282,"Montgomery, Richard, 1738-1775",
4148289,"Livingston, Robert R., 1746-1813",
4148298,"Schuyler, Philip John, 1733-1804",
4148311,"Montgomery, Richard, 1738-1775","http://id.loc.gov/authorities/names/n79139710"
4148329,"Cadwalader, Lambert",
4148332,"Cadwalader, John, 1742-1786",
4148343,"Washington, George, 1732-1799",
4148347,"Chew, Benjamin, 1722-1810","http://id.loc.gov/authorities/names/n86114240"
4148352,"Dickinson, John, 1732-1808",
4148364,"Cadwalader, John, 1742-1786",
4148379,"Heath, William, 1737-1814",
4148383,"Hutchinson, Thomas, 1711-1780",
4148410,"Rochambeau, Jean-Baptiste-Donatien de Vimeur, comte de, 1725-1807",
4148420,"Clinton, DeWitt, 1769-1828",
4148425,"Chastellux, François Jean, marquis de, 1734-1788",
4148428,"Granby, John Manners, Marquis of, 1721-1770",
4148436,"Thomas, John, 1724-1776",
4148451,"Amherst, Jeffery Amherst, Baron, 1717-1797",
4148456,"Murray, James, 1721-1794",
4148465,"Ward, Artemas, 1727-1800",
4148495,"Charles I, King of England, 1600-1649",
4148501,"Cromwell, Oliver, 1599-1658",
4148510,"Clinton, George, 1739-1812",
4148520,"Clinton, George, 1739-1812",
4148524,"Morris, Gouverneur, 1752-1816",
4148535,"George III, King of Great Britain, 1738-1820",
4148553,"Clinton, George, 1739-1812",
4148565,"Clinton, George, 1739-1812",
4148571,"Lewis, Morgan, 1754-1844",
4148588,"Clinton, James, 1736-1812",
4148593,"Clinton, DeWitt, 1769-1828",
4148599,"Hardy, Charles, Sir, 1716?-1780",
4148605,"Colden, Cadwallader, 1688-1776",
4148610,"Clinton, George, 1739-1812",
4148618,"Congreve, William, 1670-1729",
4148618,"Kotzebue, August von, 1761-1819",
4148618,"Drury Lane Theatre","http://id.loc.gov/authorities/names/n50043073"
4148618,"Ireland, W. H. (William Henry), 1777-1835. Vortigern",
4148625,"Burgoyne, John, 1722-1792",
4148634,"Washington, George, 1732-1799",
4148645,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148652,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148656,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148661,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148676,"George III, King of Great Britain, 1738-1820",
4148692,"Ségur, Louis-Philippe, comte de, 1753-1830",
4148697,"De Kalb, Johann, 1721-1780",
4148702,"Deane, Silas, 1737-1789",
4148702,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148702,"De Kalb, Johann, 1721-1780",
4148709,"Deane, Silas, 1737-1789",
4148717,"Lee, Arthur, 1740-1792",
4148723,"Louis XVI, King of France, 1754-1793",
4148733,"Putnam, Israel, 1718-1790",
4148738,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148743,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148749,"Washington, George, 1732-1799",
4148761,"Jay, John, 1745-1829",
4148772,"Rochambeau, Jean-Baptiste-Donatien de Vimeur, comte de, 1725-1807",
4148775,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148781,"Washington, George, 1732-1799",
4148801,"Bastille",
4148805,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148811,"Louis XVI, King of France, 1754-1793",
4148822,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148827,"Robespierre, Maximilien, 1758-1794",
4148836,"Fox, Charles James, 1749-1806",
4148842,"Wilberforce, William, 1759-1833",
4148847,"Napoleon I, Emperor of the French, 1769-1821",
4148857,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148869,"Louis XVIII, King of France, 1755-1824",
4148882,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4148886,"Hotel de ville (Paris, France)",
4148891,"Louis Philippe, King of the French, 1773-1850",
4148895,"Washington, George, 1732-1799",
4148907,"Pulaski, Kazimierz, 1747-1779",
4148911,"Pulaski, Kazimierz, 1747-1779",
4148919,"Franklin, Benjamin, 1706-1790",
4148925,"Washington, George, 1732-1799",
4148936,"Wayne, Anthony, 1745-1796",
4148941,"Washington, George, 1732-1799",
4148953,"Pulaski, Kazimierz, 1747-1779",
4148965,"Pulaski, Kazimierz, 1747-1779",
4148972,"Pulaski, Kazimierz, 1747-1779",
4148983,"Washington, George, 1732-1799",
4148987,"Laurens, Henry, 1724-1792",
4148992,"Greene, Nathanael, 1742-1786",
4148999,"Sullivan, John, 1740-1795",
4149016,"Deane, Silas, 1737-1789",
4149019,"Bouille, Francois-Claude-Amour, marquis de, 1739-1800",
4149026,"Jay, John, 1745-1829",
4149035,"Gates, Horatio, 1728-1806",
4149039,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794",
4149051,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794",
4149064,"Hamilton, Alexander, 1757-1804",
4149073,"Arnold, Benedict, 1741-1801",
4149080,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794",
4149085,"Washington, George, 1732-1799",
4149091,"Washington, George, 1732-1799",
4149097,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794",
4149102,"Knox, Henry, 1750-1806",
4149107,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794","http://id.loc.gov/authorities/names/n50023974"
4149137,"Kósciuszko, Tadeusz, 1746-1817",
4149148,"Kósciuszko, Tadeusz, 1746-1817",
4149154,"Greene, Nathanael, 1742-1786",
4149158,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4149166,"Society of the Cincinnati",
4149188,"Kósciuszko, Tadeusz, 1746-1817",
4149199,"Kósciuszko, Tadeusz, 1746-1817",
4149205,"Paul I, Emperor of Russia, 1754-1801",
4149222,"Kósciuszko, Tadeusz, 1746-1817",
4149232,"Napoleon I, Emperor of the French, 1769-1821",
4149237,"Washington, George, 1732-1799",
4149245,"Alexander I, Emperor of Russia, 1777-1825",
4149265,"Franklin, Benjamin, 1706-1790",
4149271,"Washington, George, 1732-1799",
4149278,"Rochambeau, Jean-Baptiste-Donatien de Vimeur, comte de, 1725-1807",
4149282,"Bastille",
4149287,"Duportail, Antoine-Jean-Louis Le Bègue de Presle, 1743-1802",
4149311,"Franklin, Benjamin, 1706-1790",
4149321,"Washington, George, 1732-1799",
4149333,"Lee, Richard Henry, 1732-1794",
4149350,"Mifflin, Thomas, 1744-1800",
4149368,"Washington, George, 1732-1799",
4149375,"Washington, George, 1732-1799",
4149384,"De Kalb, Johann, 1721-1780",
4149389,"De Kalb, Johann, 1721-1780",
4149394,"De Kalb, Johann, 1721-1780",
4149397,"De Kalb, Johann, 1721-1780",
4149403,"De Kalb, Johann, 1721-1780",
4149408,"Smallwood, William, 1732-1792",
4149412,"De Kalb, Johann, 1721-1780","http://id.loc.gov/authorities/names/nr92015421"
4149416,"Washington, George, 1732-1799",
4149423,"Gadsden, Christopher, 1724-1805",
4149427,"Laurens, Henry, 1724-1792",
4149433,"Paine, Thomas, 1737-1809",
4149438,"Ramsay, David, 1749-1815",
4149441,"Quincy, Josiah, 1744-1775",
4149447,"Marion, Francis, 1732-1795",
4149450,"André, John, 1751-1780",
4149457,"Washington, George, 1732-1799",
4149462,"Locke, John, 1632-1704",
4149471,"Huger, Isaac, 1742 or 3-1797",
4149479,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4149489,"Laurens, John, 1754-1782",
4149498,"Morgan, Daniel, 1736-1802",
4149501,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4149509,"Hastings, Francis Rawdon-Hastings, Marquess of, 1754-1826",
4149525,"Washington, George, 1732-1799",
4149530,"George III, King of Great Britain, 1738-1820",
4149541,"Wilkinson, James, 1757-1825",
4149545,"Gates, Horatio, 1728-1806",
4149558,"Wilkinson, James, 1757-1825",
4149561,"Claiborne, William C. C. (William Charles Cole), 1775-1817",
4149563,"Wilkinson, James, 1757-1825","http://id.loc.gov/authorities/names/n50018037"
4149568,"Poinsett, Joel Roberts, 1779-1851",
4149576,"Sumter, Thomas, 1734-1832",
4149581,"Sumter, Thomas, 1734-1832",
4149586,"Tarleton, Lieutenant-General (Banastre), 1754-1833",
4149591,"Marion, Francis, 1732-1795",
4149601,"Tarleton, Lieutenant-General (Banastre), 1754-1833",
4149610,"Gates, Horatio, 1728-1806",
4149616,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4149623,"Tarleton, Lieutenant-General (Banastre), 1754-1833",
4149628,"Greene, Nathanael, 1742-1786",
4149633,"Hastings, Francis Rawdon-Hastings, Marquess of, 1754-1826",
4149638,"Lee, Henry, 1756-1818",
4149642,"Hampton, Wade, 1752-1835",
4149651,"Scott, Charles, 1739-1813",
4149660,"Pinckney, Thomas, 1750-1828",
4149669,"Christ Church (University of Oxford)",
4149684,"Pinckney, Charles Cotesworth, 1746-1825",
4149689,"Parker, Peter, Sir, 1721-1811",
4149699,"Clinton, Henry, Sir, 1738?-1795",
4149703,"Pinckney, Charles Cotesworth, 1746-1825",
4149709,"Howe, Robert, 1732-1786",
4149717,"Lincoln, Benjamin, 1733-1810",
4149722,"Prévost, Augustine, ca. 1725-1786",
4149730,"Pinckney, Charles Cotesworth, 1746-1825",
4149735,"Randolph, Edmund, 1753-1813",
4149743,"Washington, George, 1732-1799",
4149747,"Gerry, Elbridge, 1744-1814",
4149758,"Frey, William, 1839-1888","http://id.loc.gov/authorities/names/n87134706"
4149759,"Hancock, John, 1737-1793",
4149763,"Adams, Samuel, 1722-1803",
4149773,"Howe, Robert, 1732-1786",
4149781,"George III, King of Great Britain, 1738-1820",
4149786,"Parker, Hyde, 1739-1807",
4149794,"Arnold, Benedict, 1741-1801",
4149799,"Washington, George, 1732-1799",
4149808,"Pepperrell, William, Sir, 1696-1759",
4149813,"Ward, Artemas, 1727-1800",
4149817,"Harvard University",
4149826,"Putnam, Rufus, 1738-1824",
4149835,"Washington, George, 1732-1799",
4149841,"Lee, Charles, 1731-1782",
4149854,"Wayne, Anthony, 1745-1796",
4149858,"Nash, Francis, 1742-1777",
4149863,"Washington, George, 1732-1799",
4149877,"Dayton, Elias, 1737-1807",
4149897,"Hand, Edward, 1744-1802",
4149902,"Muhlenberg, John Peter Gabriel, 1746-1807",
4149904,"Muhlenberg, John Peter Gabriel, 1746-1807",
4149910,"Muhlenberg, John Peter Gabriel, 1746-1807",
4149914,"Wayne, Anthony, 1745-1796",
4149921,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4149924,"Washington, George, 1732-1799",
4149924,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4149924,"De Kalb, Johann, 1721-1780",
4149924,"Pulaski, Kazimierz, 1747-1779",
4149924,"Muhlenberg, John Peter Gabriel, 1746-1807",
4149924,"Steuben, Friedrich Wilhelm Ludolf Gerhard Augustin, Baron von, 1730-1794",
4149924,"Kósciuszko, Tadeusz, 1746-1817",
4149929,"Grant, James, 1720-1806",
4149935,"Washington, George, 1732-1799",
4149986,"Washington, George, 1732-1799",
4149990,"Emmet, Thomas Addis, 1828-1919",
4149995,"Washington, George, 1732-1799",
4150007,"Washington, George, 1732-1799",
4150061,"Washington, George, 1732-1799",
4150065,"Washington, George, 1732-1799",
4150069,"Gates, Horatio, 1728-1806",
4150073,"Mifflin, Thomas, 1744-1800",
4150079,"Reed, Joseph, 1741-1785",
4150084,"Reed, Joseph, 1741-1785",
4150088,"Trumbull, Joseph, 1737-1778",
4150092,"Trumbull, Joseph, 1737-1778",
4150097,"Randolph, Edmund, 1753-1813",
4150102,"Baylor, George, 1752-1784",
4150107,"Harrison, Robert Hanson, 1745-1790",
4150112,"Palfrey, William, 1741-1780",
4150120,"Hanson, Alexander Contee, 1749-1806",
4150125,"Hanson, Alexander Contee, 1749-1806",
4150130,"Tilghman, Tench, 1744-1786",
4150134,"Hamilton, Alexander, 1757-1804",
4150138,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4150144,"Laurens, John, 1754-1782",
4150149,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4150151,"Humphreys, David, 1752-1818",
4150155,"McHenry, James, 1753-1816",
4150166,"McHenry, James, 1753-1816",
4150171,"Scammell, Alexander, 1747-1781",
4150179,"Cobb, David, 1748-1830",
4150185,"Smith, William Stephens, 1755-1816",
4150190,"Tallmadge, Benjamin, 1754-1835",
4150193,"Varick, Richard, 1753-1831",
4150204,"Custis, John Parke, 1754-1781",
4150208,"Hand, Edward, 1744-1802",
4150212,"White, Anthony Walton, 1750-1803",
4150215,"Hawkins, Benjamin, 1754-1816",
4150235,"Emmet, Thomas Addis, 1828-1919",
4150241,"Washington, George, 1732-1799",
4150246,"Gerry, Elbridge, 1744-1814",
4150251,"Higginson, Stephen, 1743-1828",
4150253,"West, Benjamin, 1746-1817",
4150257,"Ward, Samuel, 1756-1832",
4150261,"Gansevoort, Leonard, 1751-1810",
4150266,"Benson, Egbert, 1746-1833",
4150269,"Benson, Egbert, 1746-1833",
4150277,"Hamilton, Alexander, 1757-1804",
4150281,"Duane, James, 1733-1797",
4150286,"Clark, Abraham, 1726-1794",
4150294,"Schureman, James, 1756-1824",
4150298,"Coxe, Tench, 1755-1824",
4150304,"Clymer, George, 1739-1813",
4150308,"Clymer, George, 1739-1813",
4150313,"Armstrong, John, 1717-1795",
4150317,"Mifflin, Thomas, 1744-1800",
4150322,"Read, George, 1733-1798",
4150328,"Bassett, Richard, 1745-1815",
4150330,"Dickinson, John, 1732-1808",
4150336,"Dickinson, John, 1732-1808",
4150341,"Randolph, Edmund, 1753-1813",
4150346,"Madison, James, 1751-1836",
4150351,"Tucker, St. George, 1752-1827",
4150358,"Gunston Hall (Fairfax County, Va.)",
4150366,"Nash, Abner, ca. 1740-1786",
4150371,"Moore, Alfred, 1755-1810",
4150377,"Williamson, Hugh, 1735-1819",
4150388,"Madison, James, 1751-1836",
4150391,"Dickinson, John, 1732-1808",
4150396,"Dickinson, John, 1732-1808",
4150402,"Dane, Nathan, 1752-1835",
4150420,"Cadwalader, Lambert",
4150426,"Irvine, William, 1741-1804",
4150429,"Forrest, Uriah, ca. 1757-1805",
4150432,"Blount, William, 1749-1800",
4150435,"Few, William, 1748-1828",
4150439,"Dickinson, John, 1732-1808",
4150441,"Thomson, Charles, 1729-1824",
